codigo;fechareg;origen;documento;valor;estado;tipo_mov
2430;2019-01-01;7;0;74970;S;101
2431;2019-01-01;7;0;74970;S;101
2432;2019-01-01;7;0;74970;S;101
2433;2019-01-01;7;0;74970;S;101
2434;2019-01-01;7;0;74970;S;101
2435;2019-01-01;7;0;74970;S;101
2436;2019-01-01;7;0;74970;S;101
2437;2019-01-01;7;0;74970;S;101
2438;2019-01-01;7;0;74970;S;101
2439;2019-01-01;7;0;74970;S;101
2440;2019-01-01;7;0;74970;S;101
2441;2019-01-01;7;0;74970;S;101
2442;2019-01-01;7;0;74970;S;101
2443;2019-01-01;7;0;74970;S;101
2444;2019-01-01;7;0;74970;S;101
2445;2019-01-01;7;0;74970;S;101
2446;2019-01-01;7;0;74970;S;101
2447;2019-01-01;7;0;74970;S;101
2448;2019-01-01;7;0;74970;S;101
2449;2019-01-01;7;0;74970;S;101
2450;2019-01-01;7;0;74970;S;101
2451;2019-01-01;7;0;74970;S;101
2452;2019-01-01;7;0;74970;S;101
2453;2019-01-01;7;0;74970;S;101
2454;2019-01-01;7;0;74970;S;101
2455;2019-01-01;7;0;74970;S;101
2456;2019-01-01;7;0;74970;S;101
2457;2019-01-01;7;0;74970;S;101
2458;2019-01-01;7;0;74970;S;101
2459;2019-01-01;7;0;74970;S;101
2460;2019-01-01;7;0;74970;S;101
2461;2019-01-01;7;0;74970;S;101
2462;2019-01-01;7;0;74970;S;101
2463;2019-01-01;7;0;74970;S;101
2464;2019-01-01;7;0;74970;S;101
2465;2019-01-01;7;0;74970;S;101
2466;2019-01-01;7;0;74970;S;101
2467;2019-01-01;7;0;74970;S;101
2468;2019-01-01;7;0;74970;S;101
2469;2019-01-01;7;0;74970;S;101
2470;2019-01-01;7;0;74970;S;101
2471;2019-01-01;7;0;74970;S;101
2472;2019-01-01;7;0;74970;S;101
2473;2019-01-01;7;0;74970;S;101
2474;2019-01-01;7;0;74970;S;101
2475;2019-01-01;7;0;74970;S;101
2476;2019-01-01;7;0;74970;S;101
2477;2019-01-01;7;0;74970;S;101
2478;2019-01-01;7;0;74970;S;101
2479;2019-01-01;7;0;74970;S;101
2480;2019-01-01;7;0;74970;S;101
2481;2019-01-01;7;0;74970;S;101
2482;2019-01-01;7;0;74970;S;101
2483;2019-01-01;7;0;74970;S;101
2484;2019-01-01;7;0;74970;S;101
2485;2019-01-01;7;0;74970;S;101
2486;2019-01-01;7;0;74970;S;101
2487;2019-01-01;7;0;74970;S;101
2488;2019-01-01;7;0;74970;S;101
2489;2019-01-01;7;0;74970;S;101
2490;2019-01-01;7;0;74970;S;101
2491;2019-01-01;7;0;74970;S;101
2492;2019-01-01;7;0;74970;S;101
2493;2019-01-01;7;0;74970;S;101
2494;2019-01-01;7;0;74970;S;101
2495;2019-01-01;7;0;74970;S;101
2496;2019-01-01;7;0;74970;S;101
2497;2019-01-01;7;0;74970;S;101
2297;2019-01-01;7;0;20880;S;101
2298;2019-01-01;7;0;20880;S;101
2300;2019-01-01;7;0;20880;S;101
2301;2019-01-01;7;0;20880;S;101
2302;2019-01-01;7;0;20880;S;101
2303;2019-01-01;7;0;20880;S;101
2304;2019-01-01;7;0;20880;S;101
2305;2019-01-01;7;0;20880;S;101
2308;2019-01-01;7;0;20880;S;101
2299;2019-01-01;7;0;20880;S;101
2306;2019-01-01;7;0;20880;S;101
2307;2019-01-01;7;0;20880;S;101
2295;2019-01-01;7;0;100000;S;101
2296;2019-01-01;7;0;20880;S;101
15;2019-01-01;7;0;75400;S;101
2734;2019-01-01;7;0;40000000;S;101
2741;2019-01-01;7;0;40000000;S;101
1971;2019-01-01;7;0;111990;S;101
2336;2019-01-01;7;0;27864917;S;101
2358;2019-01-01;7;0;3893680;S;101
33;2019-01-01;7;0;69600;S;101
34;2019-01-01;7;0;69600;S;101
35;2019-01-01;7;0;69600;S;101
36;2019-01-01;7;0;69600;S;101
37;2019-01-01;7;0;69600;S;101
38;2019-01-01;7;0;69600;S;101
39;2019-01-01;7;0;69600;S;101
40;2019-01-01;7;0;69600;S;101
41;2019-01-01;7;0;69600;S;101
42;2019-01-01;7;0;69600;S;101
2079;2019-01-01;7;0;581174;S;101
2080;2019-01-01;7;0;581174;S;101
2081;2019-01-01;7;0;1980000;S;101
2082;2019-01-01;7;0;1569000;S;101
2083;2019-01-01;7;0;1569000;S;101
2084;2019-01-01;7;0;1569000;S;101
2085;2019-01-01;7;0;1569000;S;101
2086;2019-01-01;7;0;1569000;S;101
2087;2019-01-01;7;0;1569000;S;101
2088;2019-01-01;7;0;1569000;S;101
2089;2019-01-01;7;0;1569000;S;101
2090;2019-01-01;7;0;1569000;S;101
2091;2019-01-01;7;0;1569000;S;101
2092;2019-01-01;7;0;1569000;S;101
2093;2019-01-01;7;0;1569000;S;101
2094;2019-01-01;7;0;1569000;S;101
2095;2019-01-01;7;0;1569000;S;101
2096;2019-01-01;7;0;1569000;S;101
2097;2019-01-01;7;0;1569000;S;101
2098;2019-01-01;7;0;1569000;S;101
2099;2019-01-01;7;0;1569000;S;101
2758;2019-01-01;7;0;9240000;S;101
2125;2019-01-01;7;0;7318875;S;101
2595;2019-01-01;7;0;195600;S;101
13;2019-01-01;7;0;191400;S;101
14;2019-01-01;7;0;163560;S;101
1957;2019-01-01;7;0;30933;S;101
1958;2019-01-01;7;0;30933;S;101
1959;2019-01-01;7;0;30933;S;101
348;2019-01-01;7;0;324800;S;101
2060;2019-01-01;7;0;3280875;S;101
2061;2019-01-01;7;0;3280875;S;101
2064;2019-01-01;7;0;3280875;S;101
2065;2019-01-01;7;0;581174;S;101
2066;2019-01-01;7;0;581174;S;101
2067;2019-01-01;7;0;581174;S;101
2068;2019-01-01;7;0;581174;S;101
2070;2019-01-01;7;0;581174;S;101
2062;2019-01-01;7;0;3280875;S;101
2063;2019-01-01;7;0;3280875;S;101
2069;2019-01-01;7;0;581174;S;101
2071;2019-01-01;7;0;1912400;S;101
2072;2019-01-01;7;0;3499557;S;101
2738;2019-01-01;7;0;40000000;S;101
12;2019-01-01;7;0;33640;S;101
406;2019-01-01;7;0;4014267;S;101
366;2019-01-01;7;0;2250400;S;101
365;2019-01-01;7;0;2250400;S;101
370;2019-01-01;7;0;2601938;S;101
369;2019-01-01;7;0;1392000;S;101
392;2019-01-01;7;0;2062270;S;101
1972;2019-01-01;7;0;1102000;S;101
1974;2019-01-01;7;0;4883602;S;101
2729;2019-01-01;7;0;300000;S;101
2120;2019-01-01;7;0;1780000;S;101
2119;2019-01-01;7;0;1276000;S;101
2121;2019-01-01;7;0;785100;S;101
2123;2019-01-01;7;0;580000;S;101
2124;2019-01-01;7;0;580000;S;101
2761;2019-01-01;7;0;9240000;S;101
249;2019-01-01;7;0;995000;S;101
250;2019-01-01;7;0;995000;S;101
251;2019-01-01;7;0;995000;S;101
252;2019-01-01;7;0;995000;S;101
253;2019-01-01;7;0;995000;S;101
229;2019-01-01;7;0;191400;S;101
230;2019-01-01;7;0;191400;S;101
231;2019-01-01;7;0;191400;S;101
232;2019-01-01;7;0;191400;S;101
233;2019-01-01;7;0;191400;S;101
234;2019-01-01;7;0;191400;S;101
235;2019-01-01;7;0;191400;S;101
236;2019-01-01;7;0;191400;S;101
237;2019-01-01;7;0;191400;S;101
238;2019-01-01;7;0;191400;S;101
239;2019-01-01;7;0;191400;S;101
240;2019-01-01;7;0;191400;S;101
241;2019-01-01;7;0;1200000;S;101
242;2019-01-01;7;0;1200000;S;101
243;2019-01-01;7;0;1200000;S;101
244;2019-01-01;7;0;1200000;S;101
245;2019-01-01;7;0;1200000;S;101
246;2019-01-01;7;0;1200000;S;101
247;2019-01-01;7;0;1200000;S;101
248;2019-01-01;7;0;1200000;S;101
2813;2019-01-01;7;0;5000000;S;101
2834;2019-01-01;7;0;1200000;S;101
2835;2019-01-01;7;0;1200000;S;101
2836;2019-01-01;7;0;1200000;S;101
2837;2019-01-01;7;0;1200000;S;101
2838;2019-01-01;7;0;1200000;S;101
2839;2019-01-01;7;0;1200000;S;101
2840;2019-01-01;7;0;1200000;S;101
2841;2019-01-01;7;0;1200000;S;101
2842;2019-01-01;7;0;1200000;S;101
2843;2019-01-01;7;0;1200000;S;101
1949;2019-01-01;7;0;231856;S;101
2127;2019-01-01;7;0;261464;S;101
2128;2019-01-01;7;0;3871373;S;101
2528;2019-01-01;7;0;2054400;S;101
2530;2019-01-01;7;0;9452160;S;101
2594;2019-01-01;7;0;700000;S;101
2712;2019-01-01;7;0;3900000;S;101
2359;2019-01-01;7;0;6662810;S;101
2360;2019-01-01;7;0;6662810;S;101
2500;2019-01-01;7;0;4300000;S;101
2501;2019-01-01;7;0;15000000;S;101
2527;2019-01-01;7;0;1108415;S;101
2529;2019-01-01;7;0;1100000;S;101
2502;2019-01-01;7;0;3000000;S;101
2149;2019-01-01;7;0;2927550;S;101
2153;2019-01-01;7;0;1967260;S;101
152;2019-01-01;7;0;3364999;S;101
4;2019-01-01;7;0;300000;S;101
2009;2019-01-01;7;0;3477680;S;101
2010;2019-01-01;7;0;3477680;S;101
2011;2019-01-01;7;0;6911996;S;101
1622;2019-01-01;7;0;40589;S;101
1623;2019-01-01;7;0;40589;S;101
1624;2019-01-01;7;0;40589;S;101
1625;2019-01-01;7;0;40589;S;101
1626;2019-01-01;7;0;40589;S;101
1627;2019-01-01;7;0;40589;S;101
1628;2019-01-01;7;0;40589;S;101
1629;2019-01-01;7;0;40589;S;101
1630;2019-01-01;7;0;40589;S;101
1631;2019-01-01;7;0;40589;S;101
1632;2019-01-01;7;0;40589;S;101
1633;2019-01-01;7;0;40589;S;101
1634;2019-01-01;7;0;40589;S;101
1635;2019-01-01;7;0;40589;S;101
1636;2019-01-01;7;0;40589;S;101
1637;2019-01-01;7;0;75766;S;101
1638;2019-01-01;7;0;75766;S;101
1639;2019-01-01;7;0;75766;S;101
1640;2019-01-01;7;0;75766;S;101
1641;2019-01-01;7;0;75766;S;101
1642;2019-01-01;7;0;75766;S;101
1643;2019-01-01;7;0;75766;S;101
1644;2019-01-01;7;0;75766;S;101
1645;2019-01-01;7;0;75766;S;101
1646;2019-01-01;7;0;75766;S;101
1647;2019-01-01;7;0;75766;S;101
1648;2019-01-01;7;0;75766;S;101
1649;2019-01-01;7;0;75766;S;101
1650;2019-01-01;7;0;75766;S;101
1651;2019-01-01;7;0;75766;S;101
1652;2019-01-01;7;0;75766;S;101
1653;2019-01-01;7;0;75766;S;101
1654;2019-01-01;7;0;75766;S;101
1655;2019-01-01;7;0;75766;S;101
1656;2019-01-01;7;0;75766;S;101
1657;2019-01-01;7;0;75766;S;101
1658;2019-01-01;7;0;75766;S;101
1659;2019-01-01;7;0;75766;S;101
1660;2019-01-01;7;0;75766;S;101
1661;2019-01-01;7;0;75766;S;101
1662;2019-01-01;7;0;75766;S;101
1663;2019-01-01;7;0;75766;S;101
1664;2019-01-01;7;0;75766;S;101
548;2019-01-01;7;0;226314;S;101
549;2019-01-01;7;0;226314;S;101
550;2019-01-01;7;0;226314;S;101
551;2019-01-01;7;0;226314;S;101
552;2019-01-01;7;0;226314;S;101
553;2019-01-01;7;0;226314;S;101
554;2019-01-01;7;0;226314;S;101
555;2019-01-01;7;0;226314;S;101
556;2019-01-01;7;0;226314;S;101
557;2019-01-01;7;0;226314;S;101
558;2019-01-01;7;0;226314;S;101
559;2019-01-01;7;0;226314;S;101
560;2019-01-01;7;0;226314;S;101
561;2019-01-01;7;0;226314;S;101
562;2019-01-01;7;0;226314;S;101
563;2019-01-01;7;0;226314;S;101
564;2019-01-01;7;0;226314;S;101
565;2019-01-01;7;0;226314;S;101
566;2019-01-01;7;0;226314;S;101
567;2019-01-01;7;0;226314;S;101
568;2019-01-01;7;0;226314;S;101
569;2019-01-01;7;0;226314;S;101
570;2019-01-01;7;0;226314;S;101
571;2019-01-01;7;0;226314;S;101
572;2019-01-01;7;0;226314;S;101
573;2019-01-01;7;0;226314;S;101
574;2019-01-01;7;0;226314;S;101
575;2019-01-01;7;0;226314;S;101
576;2019-01-01;7;0;226314;S;101
577;2019-01-01;7;0;226314;S;101
578;2019-01-01;7;0;226314;S;101
579;2019-01-01;7;0;226314;S;101
580;2019-01-01;7;0;226314;S;101
581;2019-01-01;7;0;226314;S;101
582;2019-01-01;7;0;226314;S;101
583;2019-01-01;7;0;226314;S;101
584;2019-01-01;7;0;226314;S;101
585;2019-01-01;7;0;226314;S;101
586;2019-01-01;7;0;226314;S;101
587;2019-01-01;7;0;226314;S;101
588;2019-01-01;7;0;226314;S;101
589;2019-01-01;7;0;226314;S;101
590;2019-01-01;7;0;226314;S;101
591;2019-01-01;7;0;226314;S;101
592;2019-01-01;7;0;226314;S;101
593;2019-01-01;7;0;226314;S;101
594;2019-01-01;7;0;226314;S;101
595;2019-01-01;7;0;226314;S;101
596;2019-01-01;7;0;226314;S;101
597;2019-01-01;7;0;226314;S;101
598;2019-01-01;7;0;226314;S;101
599;2019-01-01;7;0;226314;S;101
600;2019-01-01;7;0;226314;S;101
601;2019-01-01;7;0;226314;S;101
602;2019-01-01;7;0;226314;S;101
603;2019-01-01;7;0;226314;S;101
604;2019-01-01;7;0;226314;S;101
605;2019-01-01;7;0;226314;S;101
606;2019-01-01;7;0;226314;S;101
607;2019-01-01;7;0;226314;S;101
608;2019-01-01;7;0;226314;S;101
609;2019-01-01;7;0;226314;S;101
610;2019-01-01;7;0;226314;S;101
611;2019-01-01;7;0;226314;S;101
612;2019-01-01;7;0;226314;S;101
430;2019-01-01;7;0;587066;S;101
410;2019-01-01;7;0;587066;S;101
380;2019-01-01;7;0;400200;S;101
429;2019-01-01;7;0;587066;S;101
1410;2019-01-01;7;0;129582;S;101
1411;2019-01-01;7;0;129582;S;101
1412;2019-01-01;7;0;129582;S;101
1413;2019-01-01;7;0;129582;S;101
1414;2019-01-01;7;0;129582;S;101
1415;2019-01-01;7;0;129582;S;101
738;2019-01-01;7;0;198357;S;101
739;2019-01-01;7;0;198357;S;101
740;2019-01-01;7;0;198357;S;101
741;2019-01-01;7;0;198357;S;101
742;2019-01-01;7;0;198357;S;101
743;2019-01-01;7;0;198357;S;101
744;2019-01-01;7;0;198357;S;101
745;2019-01-01;7;0;198357;S;101
746;2019-01-01;7;0;198357;S;101
747;2019-01-01;7;0;198357;S;101
748;2019-01-01;7;0;198357;S;101
749;2019-01-01;7;0;198357;S;101
750;2019-01-01;7;0;198357;S;101
751;2019-01-01;7;0;198357;S;101
752;2019-01-01;7;0;198357;S;101
753;2019-01-01;7;0;198357;S;101
754;2019-01-01;7;0;198357;S;101
755;2019-01-01;7;0;198357;S;101
756;2019-01-01;7;0;198357;S;101
757;2019-01-01;7;0;198357;S;101
758;2019-01-01;7;0;198357;S;101
759;2019-01-01;7;0;198357;S;101
760;2019-01-01;7;0;198357;S;101
761;2019-01-01;7;0;198357;S;101
762;2019-01-01;7;0;198357;S;101
763;2019-01-01;7;0;198357;S;101
764;2019-01-01;7;0;198357;S;101
765;2019-01-01;7;0;198357;S;101
766;2019-01-01;7;0;198357;S;101
767;2019-01-01;7;0;198357;S;101
768;2019-01-01;7;0;198357;S;101
769;2019-01-01;7;0;198357;S;101
770;2019-01-01;7;0;198357;S;101
771;2019-01-01;7;0;198357;S;101
772;2019-01-01;7;0;198357;S;101
773;2019-01-01;7;0;198357;S;101
774;2019-01-01;7;0;198357;S;101
775;2019-01-01;7;0;198357;S;101
776;2019-01-01;7;0;198357;S;101
777;2019-01-01;7;0;198357;S;101
778;2019-01-01;7;0;198357;S;101
779;2019-01-01;7;0;198357;S;101
780;2019-01-01;7;0;198357;S;101
781;2019-01-01;7;0;198357;S;101
782;2019-01-01;7;0;198357;S;101
783;2019-01-01;7;0;198357;S;101
784;2019-01-01;7;0;198357;S;101
785;2019-01-01;7;0;198357;S;101
786;2019-01-01;7;0;198357;S;101
787;2019-01-01;7;0;198357;S;101
788;2019-01-01;7;0;198357;S;101
789;2019-01-01;7;0;198357;S;101
790;2019-01-01;7;0;198357;S;101
791;2019-01-01;7;0;198357;S;101
792;2019-01-01;7;0;198357;S;101
793;2019-01-01;7;0;198357;S;101
794;2019-01-01;7;0;198357;S;101
795;2019-01-01;7;0;198357;S;101
796;2019-01-01;7;0;198357;S;101
797;2019-01-01;7;0;198357;S;101
798;2019-01-01;7;0;198357;S;101
799;2019-01-01;7;0;198357;S;101
800;2019-01-01;7;0;198357;S;101
801;2019-01-01;7;0;198357;S;101
802;2019-01-01;7;0;198357;S;101
803;2019-01-01;7;0;198357;S;101
804;2019-01-01;7;0;198357;S;101
805;2019-01-01;7;0;198357;S;101
806;2019-01-01;7;0;198357;S;101
807;2019-01-01;7;0;198357;S;101
618;2019-01-01;7;0;226314;S;101
613;2019-01-01;7;0;226314;S;101
621;2019-01-01;7;0;226314;S;101
1404;2019-01-01;7;0;138900;S;101
377;2019-01-01;7;0;400200;S;101
1675;2019-01-01;7;0;696000;S;101
372;2019-01-01;7;0;400200;S;101
1665;2019-01-01;7;0;551000;S;101
1674;2019-01-01;7;0;696000;S;101
373;2019-01-01;7;0;400200;S;101
374;2019-01-01;7;0;400200;S;101
1666;2019-01-01;7;0;551000;S;101
1670;2019-01-01;7;0;696000;S;101
381;2019-01-01;7;0;400200;S;101
423;2019-01-01;7;0;587066;S;101
424;2019-01-01;7;0;587066;S;101
425;2019-01-01;7;0;587066;S;101
426;2019-01-01;7;0;587066;S;101
427;2019-01-01;7;0;587066;S;101
428;2019-01-01;7;0;587066;S;101
435;2019-01-01;7;0;226100;S;101
436;2019-01-01;7;0;226100;S;101
375;2019-01-01;7;0;400200;S;101
376;2019-01-01;7;0;400200;S;101
439;2019-01-01;7;0;226100;S;101
440;2019-01-01;7;0;226100;S;101
1672;2019-01-01;7;0;696000;S;101
875;2019-01-01;7;0;165090;S;101
876;2019-01-01;7;0;165090;S;101
877;2019-01-01;7;0;165090;S;101
878;2019-01-01;7;0;165090;S;101
879;2019-01-01;7;0;165090;S;101
880;2019-01-01;7;0;165090;S;101
881;2019-01-01;7;0;165090;S;101
882;2019-01-01;7;0;165090;S;101
883;2019-01-01;7;0;165090;S;101
884;2019-01-01;7;0;165090;S;101
885;2019-01-01;7;0;165090;S;101
886;2019-01-01;7;0;165090;S;101
887;2019-01-01;7;0;165090;S;101
888;2019-01-01;7;0;165090;S;101
889;2019-01-01;7;0;165090;S;101
890;2019-01-01;7;0;165090;S;101
891;2019-01-01;7;0;165090;S;101
892;2019-01-01;7;0;165090;S;101
893;2019-01-01;7;0;165090;S;101
894;2019-01-01;7;0;165090;S;101
895;2019-01-01;7;0;165090;S;101
896;2019-01-01;7;0;165090;S;101
897;2019-01-01;7;0;165090;S;101
898;2019-01-01;7;0;165090;S;101
899;2019-01-01;7;0;165090;S;101
900;2019-01-01;7;0;165090;S;101
901;2019-01-01;7;0;165090;S;101
902;2019-01-01;7;0;165090;S;101
903;2019-01-01;7;0;165090;S;101
904;2019-01-01;7;0;165090;S;101
905;2019-01-01;7;0;165090;S;101
906;2019-01-01;7;0;165090;S;101
907;2019-01-01;7;0;165090;S;101
908;2019-01-01;7;0;165090;S;101
909;2019-01-01;7;0;165090;S;101
910;2019-01-01;7;0;165090;S;101
911;2019-01-01;7;0;165090;S;101
912;2019-01-01;7;0;165090;S;101
913;2019-01-01;7;0;165090;S;101
914;2019-01-01;7;0;165090;S;101
915;2019-01-01;7;0;165090;S;101
916;2019-01-01;7;0;165090;S;101
917;2019-01-01;7;0;165090;S;101
918;2019-01-01;7;0;165090;S;101
919;2019-01-01;7;0;165090;S;101
920;2019-01-01;7;0;165090;S;101
921;2019-01-01;7;0;165090;S;101
922;2019-01-01;7;0;165090;S;101
923;2019-01-01;7;0;165090;S;101
924;2019-01-01;7;0;165090;S;101
925;2019-01-01;7;0;165090;S;101
926;2019-01-01;7;0;165090;S;101
927;2019-01-01;7;0;165090;S;101
928;2019-01-01;7;0;165090;S;101
929;2019-01-01;7;0;165090;S;101
930;2019-01-01;7;0;165090;S;101
931;2019-01-01;7;0;165090;S;101
932;2019-01-01;7;0;165090;S;101
933;2019-01-01;7;0;165090;S;101
934;2019-01-01;7;0;165090;S;101
935;2019-01-01;7;0;165090;S;101
936;2019-01-01;7;0;165090;S;101
937;2019-01-01;7;0;165090;S;101
938;2019-01-01;7;0;165090;S;101
939;2019-01-01;7;0;165090;S;101
940;2019-01-01;7;0;165090;S;101
941;2019-01-01;7;0;165090;S;101
942;2019-01-01;7;0;165090;S;101
943;2019-01-01;7;0;165090;S;101
944;2019-01-01;7;0;165090;S;101
945;2019-01-01;7;0;165090;S;101
946;2019-01-01;7;0;165090;S;101
947;2019-01-01;7;0;165090;S;101
948;2019-01-01;7;0;165090;S;101
949;2019-01-01;7;0;165090;S;101
950;2019-01-01;7;0;165090;S;101
951;2019-01-01;7;0;165090;S;101
952;2019-01-01;7;0;165090;S;101
953;2019-01-01;7;0;165090;S;101
954;2019-01-01;7;0;165090;S;101
955;2019-01-01;7;0;165090;S;101
956;2019-01-01;7;0;165090;S;101
957;2019-01-01;7;0;165090;S;101
958;2019-01-01;7;0;165090;S;101
959;2019-01-01;7;0;165090;S;101
960;2019-01-01;7;0;165090;S;101
961;2019-01-01;7;0;165090;S;101
962;2019-01-01;7;0;165090;S;101
963;2019-01-01;7;0;165090;S;101
964;2019-01-01;7;0;165090;S;101
965;2019-01-01;7;0;165090;S;101
966;2019-01-01;7;0;165090;S;101
967;2019-01-01;7;0;165090;S;101
968;2019-01-01;7;0;165090;S;101
969;2019-01-01;7;0;165090;S;101
970;2019-01-01;7;0;165090;S;101
971;2019-01-01;7;0;165090;S;101
972;2019-01-01;7;0;165090;S;101
973;2019-01-01;7;0;165090;S;101
974;2019-01-01;7;0;165090;S;101
975;2019-01-01;7;0;165090;S;101
976;2019-01-01;7;0;165090;S;101
977;2019-01-01;7;0;165090;S;101
978;2019-01-01;7;0;165090;S;101
979;2019-01-01;7;0;165090;S;101
980;2019-01-01;7;0;165090;S;101
981;2019-01-01;7;0;165090;S;101
982;2019-01-01;7;0;165090;S;101
983;2019-01-01;7;0;165090;S;101
984;2019-01-01;7;0;165090;S;101
985;2019-01-01;7;0;165090;S;101
986;2019-01-01;7;0;165090;S;101
987;2019-01-01;7;0;165090;S;101
988;2019-01-01;7;0;165090;S;101
989;2019-01-01;7;0;165090;S;101
990;2019-01-01;7;0;165090;S;101
991;2019-01-01;7;0;165090;S;101
992;2019-01-01;7;0;165090;S;101
993;2019-01-01;7;0;165090;S;101
994;2019-01-01;7;0;165090;S;101
995;2019-01-01;7;0;165090;S;101
996;2019-01-01;7;0;165090;S;101
997;2019-01-01;7;0;165090;S;101
998;2019-01-01;7;0;165090;S;101
999;2019-01-01;7;0;165090;S;101
1000;2019-01-01;7;0;165090;S;101
1001;2019-01-01;7;0;165090;S;101
1002;2019-01-01;7;0;165090;S;101
1003;2019-01-01;7;0;165090;S;101
1004;2019-01-01;7;0;165090;S;101
1005;2019-01-01;7;0;165090;S;101
1006;2019-01-01;7;0;165090;S;101
1007;2019-01-01;7;0;165090;S;101
1008;2019-01-01;7;0;165090;S;101
1009;2019-01-01;7;0;165090;S;101
1010;2019-01-01;7;0;165090;S;101
1011;2019-01-01;7;0;165090;S;101
1012;2019-01-01;7;0;165090;S;101
1013;2019-01-01;7;0;165090;S;101
1014;2019-01-01;7;0;165090;S;101
1015;2019-01-01;7;0;165090;S;101
1016;2019-01-01;7;0;165090;S;101
1017;2019-01-01;7;0;165090;S;101
1018;2019-01-01;7;0;165090;S;101
1019;2019-01-01;7;0;165090;S;101
1020;2019-01-01;7;0;165090;S;101
1021;2019-01-01;7;0;165090;S;101
1022;2019-01-01;7;0;165090;S;101
1023;2019-01-01;7;0;165090;S;101
1024;2019-01-01;7;0;165090;S;101
1025;2019-01-01;7;0;165090;S;101
1026;2019-01-01;7;0;165090;S;101
1027;2019-01-01;7;0;165090;S;101
1028;2019-01-01;7;0;165090;S;101
1029;2019-01-01;7;0;165090;S;101
1030;2019-01-01;7;0;165090;S;101
1031;2019-01-01;7;0;165090;S;101
1032;2019-01-01;7;0;165090;S;101
1033;2019-01-01;7;0;165090;S;101
1034;2019-01-01;7;0;165090;S;101
1035;2019-01-01;7;0;165090;S;101
1036;2019-01-01;7;0;165090;S;101
1037;2019-01-01;7;0;165090;S;101
1038;2019-01-01;7;0;165090;S;101
1039;2019-01-01;7;0;165090;S;101
1040;2019-01-01;7;0;165090;S;101
1041;2019-01-01;7;0;165090;S;101
1042;2019-01-01;7;0;165090;S;101
1043;2019-01-01;7;0;165090;S;101
1044;2019-01-01;7;0;165090;S;101
1045;2019-01-01;7;0;165090;S;101
1046;2019-01-01;7;0;165090;S;101
1047;2019-01-01;7;0;165090;S;101
1048;2019-01-01;7;0;165090;S;101
1049;2019-01-01;7;0;165090;S;101
1050;2019-01-01;7;0;165090;S;101
1051;2019-01-01;7;0;165090;S;101
1052;2019-01-01;7;0;165090;S;101
1053;2019-01-01;7;0;165090;S;101
1054;2019-01-01;7;0;165090;S;101
1055;2019-01-01;7;0;165090;S;101
1056;2019-01-01;7;0;165090;S;101
1057;2019-01-01;7;0;165090;S;101
1058;2019-01-01;7;0;165090;S;101
1059;2019-01-01;7;0;165090;S;101
1060;2019-01-01;7;0;165090;S;101
1061;2019-01-01;7;0;165090;S;101
1062;2019-01-01;7;0;165090;S;101
1063;2019-01-01;7;0;165090;S;101
1064;2019-01-01;7;0;165090;S;101
1065;2019-01-01;7;0;165090;S;101
1066;2019-01-01;7;0;165090;S;101
1067;2019-01-01;7;0;165090;S;101
1068;2019-01-01;7;0;165090;S;101
1069;2019-01-01;7;0;165090;S;101
1070;2019-01-01;7;0;165090;S;101
1071;2019-01-01;7;0;165090;S;101
1072;2019-01-01;7;0;165090;S;101
1073;2019-01-01;7;0;165090;S;101
1074;2019-01-01;7;0;165090;S;101
1075;2019-01-01;7;0;165090;S;101
1076;2019-01-01;7;0;165090;S;101
1077;2019-01-01;7;0;165090;S;101
1078;2019-01-01;7;0;165090;S;101
1079;2019-01-01;7;0;165090;S;101
1080;2019-01-01;7;0;165090;S;101
1081;2019-01-01;7;0;165090;S;101
1082;2019-01-01;7;0;165090;S;101
1083;2019-01-01;7;0;165090;S;101
1084;2019-01-01;7;0;165090;S;101
1085;2019-01-01;7;0;165090;S;101
1086;2019-01-01;7;0;165090;S;101
1087;2019-01-01;7;0;165090;S;101
1088;2019-01-01;7;0;165090;S;101
1089;2019-01-01;7;0;165090;S;101
1090;2019-01-01;7;0;165090;S;101
1091;2019-01-01;7;0;165090;S;101
1092;2019-01-01;7;0;165090;S;101
1093;2019-01-01;7;0;165090;S;101
1094;2019-01-01;7;0;165090;S;101
1095;2019-01-01;7;0;165090;S;101
1096;2019-01-01;7;0;165090;S;101
1097;2019-01-01;7;0;165090;S;101
1098;2019-01-01;7;0;165090;S;101
1099;2019-01-01;7;0;165090;S;101
1100;2019-01-01;7;0;165090;S;101
1101;2019-01-01;7;0;165090;S;101
1102;2019-01-01;7;0;165090;S;101
1103;2019-01-01;7;0;165090;S;101
1104;2019-01-01;7;0;165090;S;101
1105;2019-01-01;7;0;165090;S;101
1106;2019-01-01;7;0;165090;S;101
1107;2019-01-01;7;0;165090;S;101
1108;2019-01-01;7;0;165090;S;101
1109;2019-01-01;7;0;165090;S;101
1110;2019-01-01;7;0;165090;S;101
1111;2019-01-01;7;0;165090;S;101
1112;2019-01-01;7;0;165090;S;101
1113;2019-01-01;7;0;165090;S;101
1114;2019-01-01;7;0;165090;S;101
1115;2019-01-01;7;0;165090;S;101
1116;2019-01-01;7;0;165090;S;101
1117;2019-01-01;7;0;165090;S;101
1118;2019-01-01;7;0;165090;S;101
1119;2019-01-01;7;0;165090;S;101
1120;2019-01-01;7;0;165090;S;101
1121;2019-01-01;7;0;165090;S;101
