S	212350223	10709	2020	PROGRAMACIONDEGASTOS
D	2.3.06.02.03	1	11	047	022	7063	0	65776110	0	0	0	0	0	0	65776110	0	0
D	2.3.06.02.03	1	11	047	023	7051	0	93965872	0	0	0	0	0	0	93965872	0	0
D	2.3.06.02.03	1	11	047	024	7052	0	28189762	0	0	0	0	0	0	28189762	0	0
D	2.3.06.02.03	1	84	047	023	7051	0	36368238	0	0	0	0	0	0	36368238	36354208	0
D	2.3.06.02.03	1	84	047	092	7043206	0	18477185	0	0	0	0	0	0	18477185	18477185	0
D	2.3.06.02.09	1	10	013	002	7098	127136695	852293	29798210	0	25394045	73035965	0	0	50548858	34295040	0
D	2.3.06.02.09	1	11	047	002	7098	0	43249209	0	0	0	0	0	0	43249209	39759335	0
D	2.3.06.02.13	1	10	013	095	7066	20000000	0	0	0	20000000	20000000	0	0	20000000	13650000	0
D	2.3.06.03	1	10	003	048	7013398	4000000	0	0	0	0	0	0	0	4000000	0	0
D	2.3.06.03	1	10	013	002	7098	94434859	38918512	0	0	94434859	94434859	0	0	133353371	0	0
D	2.4.02.01.01	1	10	013	098	7017	118000000	0	0	0	0	0	0	0	118000000	88289787	0
D	2.4.02.02.01	1	10	013	098	7017	14000000	5000000	0	0	0	0	0	0	19000000	12563204	0
